anio,ccaa,provincia,tipo_procedencia,categoria,especie,n_sueltas
2013,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,22602.0
2013,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,6060.0
2013,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1400.0
2013,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,10310.0
2013,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,8.0
2013,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,29.0
2013,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,10260.0
2013,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,310.0
2013,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,250.0
2013,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,6046.0
2013,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,23002.0
2013,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,280.0
2013,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1015.0
2013,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,8545.0
2013,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,9977.0
2013,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,80.0
2013,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,10999.0
2013,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,958.0
2013,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,122844.0
2013,Murcia,Murcia,ADMINISTRACIÓN,Caza Mayor,Jabalí,28.0
2013,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,57568.0
2013,País Vasco,Álava,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,1498.0
2013,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,8.0
2013,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,650.0
2013,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1608.0
2013,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,558.0
2013,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,559.0
2012,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1000.0
2012,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,41.0
2012,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1680.0
2012,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,10700.0
2012,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2050.0
2012,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,580.0
2012,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4900.0
2012,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,10.0
2012,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,140.0
2012,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2000.0
2012,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,150.0
2012,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,660.0
2012,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,2710.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,11.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,500.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,50.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,300.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,940.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,950.0
2012,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,23420.0
2012,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,67.0
2012,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2482.0
2012,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,500.0
2012,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,200.0
2012,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,13060.0
2012,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2133.0
2012,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,4638.0
2012,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1586.0
2012,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,16346.0
2012,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,38.0
2012,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,127370.0
2012,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1100.0
2012,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,6830.0
2012,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,100.0
2012,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,40.0
2012,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,40.0
2012,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,4855.0
2012,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,2220.0
2012,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2170.0
2012,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4460.0
2012,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,1200.0
2012,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,1033.0
2012,Canarias,Tenerife,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,3430.0
2012,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3005.0
2012,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1620.0
2012,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1058.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,120.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,5.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,12000.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,1000.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,6000.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2500.0
2012,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,112870.0
2012,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,1500.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,460.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,5.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,10.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,325.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,9200.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2950.0
2012,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,607620.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,23.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,60.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,150.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,7803.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,40000.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2781.0
2012,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,53736.0
2012,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,20.0
2012,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3000.0
2012,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,8000.0
2012,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4000.0
2012,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,800.0
2012,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,90000.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,95.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,50.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,2800.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1250.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,20544.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,14590.0
2012,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,361735.0
2012,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1480.0
2012,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,12246.0
2012,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,25172.0
2012,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,3148.0
2012,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,26.0
2012,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,6922.0
2012,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,22654.0
2012,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,933.0
2012,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,1420.0
2012,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,1292.0
2012,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,24211.0
2012,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,2350.0
2012,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,10000.0
2012,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,35590.0
2012,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,3330.0
2012,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2042.0
2012,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,605.0
2012,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,28028.0
2012,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,690.0
2012,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1434.0
2012,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,584.0
2012,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2140.0
2012,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,14758.0
2012,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,13385.0
2012,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,100.0
2012,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4215.0
2012,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20887.0
2012,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,10140.0
2012,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,400.0
2012,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,16060.0
2012,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,4458.0
2012,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,180.0
2012,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,60.0
2012,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,10645.0
2012,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,19725.0
2012,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,9650.0
2012,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7471.0
2012,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,350.0
2012,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,11609.0
2012,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,160912.0
2012,Murcia,Murcia,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,600.0
2012,Murcia,Murcia,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,300.0
2012,Murcia,Murcia,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,24475.0
2012,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,63.0
2012,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,524.0
2012,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,524.0
2011,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,50.0
2011,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1500.0
2011,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,16.0
2011,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2760.0
2011,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,15570.0
2011,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1900.0
2011,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1270.0
2011,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,7415.0
2011,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,6.0
2011,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,140.0
2011,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,100.0
2011,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2930.0
2011,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,220.0
2011,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,211.0
2011,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,8650.0
2011,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1089.0
2011,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,9919.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,28.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,61.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,850.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,50.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,800.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1290.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1500.0
2011,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,23325.0
2011,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,15.0
2011,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3178.0
2011,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,4000.0
2011,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,70.0
2011,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,14844.0
2011,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,5.0
2011,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1710.0
2011,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,320.0
2011,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,175.0
2011,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,9795.0
2011,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,164.0
2011,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,180.0
2011,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,750.0
2011,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,22620.0
2011,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,500.0
2011,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,31859.0
2011,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1059.0
2011,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,120.0
2011,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4184.0
2011,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,20.0
2011,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,5.0
2011,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,22.0
2011,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,5.0
2011,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,4843.0
2011,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1931.0
2011,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1665.0
2011,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,5150.0
2011,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,8.0
2011,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,90.0
2011,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,85.0
2011,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,962.0
2011,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1974.0
2011,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,245.0
2011,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2597.0
2011,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4062.0
2011,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1265.0
2011,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,6000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,200.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,100000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,4000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,6000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,30000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,5000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,4000.0
2011,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,144000.0
2011,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,2000.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,326.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,17.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,70.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,102.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1025.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3450.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,700.0
2011,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,541680.0
2011,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Ciervo,19.0
2011,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Jabalí,35.0
2011,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,750.0
2011,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,20.0
2011,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2410.0
2011,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,7050.0
2011,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1070.0
2011,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,15460.0
2011,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,30.0
2011,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,4000.0
2011,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,47000.0
2011,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,5000.0
2011,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1400.0
2011,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,100000.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,299.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,31.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1200.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1250.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,20005.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,13325.0
2011,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,393345.0
2011,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,5379.0
2011,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,3505.0
2011,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,9266.0
2011,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,3632.0
2011,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Acuáticas y anátidas,500.0
2011,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,2475.0
2011,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,8484.0
2011,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,1080.0
2011,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,25200.0
2011,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1857.0
2011,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,1268.0
