anio,ccaa,provincia,categoria,especie,n_capturas
2023,Castilla-La Mancha,Albacete,Caza Mayor,Jabalí,11737.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Acuáticas y anátidas,3011.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Becada,143.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Córvidos,7748.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Faisán,445.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Paloma,61120.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,166858.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Zorzal,25249.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,150051.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Liebre,5061.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Zorro,3709.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Cabra asilvestrada,376.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Cabra montés,156.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,20715.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Corzo,44.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Gamo,1173.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,20965.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,1.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Rebeco,11.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Acuáticas y anátidas,6082.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Becada,66.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Codorniz,432.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Córvidos,22165.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Faisán,424.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Paloma,219097.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,364857.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Zorzal,101149.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Mamíferos,Conejo,202073.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Mamíferos,Liebre,19555.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Mamíferos,Zorro,8827.0
2023,Castilla-La Mancha,Cuenca,Caza Mayor,Cabra montés,344.0
2023,Castilla-La Mancha,Cuenca,Caza Mayor,Ciervo,8388.0
2023,Castilla-La Mancha,Cuenca,Caza Mayor,Corzo,5932.0
2023,Castilla-La Mancha,Cuenca,Caza Mayor,Gamo,7135.0
2023,Castilla-La Mancha,Cuenca,Caza Mayor,Jabalí,22037.0
2023,Castilla-La Mancha,Cuenca,Caza Mayor,Muflón,1595.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Acuáticas y anátidas,73.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Becada,837.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Córvidos,9905.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Faisán,1175.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Paloma,73471.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,32643.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Zorzal,94360.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Mamíferos,Conejo,295821.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Mamíferos,Liebre,8363.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Mamíferos,Zorro,6772.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Cabra asilvestrada,902.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Cabra montés,302.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Ciervo,7460.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Corzo,72.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Gamo,1791.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Jabalí,15899.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Muflón,2.0
2023,Castilla-La Mancha,Guadalajara,Caza Mayor,Rebeco,20.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Acuáticas y anátidas,1162.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Avefría,19.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Becada,2515.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Codorniz,996.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Córvidos,4350.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,695.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Paloma,72922.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,81777.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Zorzal,66611.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Mamíferos,Conejo,77746.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Mamíferos,Liebre,10436.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Mamíferos,Zorro,5598.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Cabra montés,3.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,15292.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Corzo,2381.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,2609.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,19859.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Muflón,1292.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Acuáticas y anátidas,12066.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Avefría,1075.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Becada,241.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Córvidos,34198.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,11996.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,263822.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,226005.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Zorzal,231966.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Conejo,581303.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Liebre,17780.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Zorro,10413.0
2023,Cataluña,Barcelona,Caza Mayor,Cabra montés,133.0
2023,Cataluña,Barcelona,Caza Mayor,Ciervo,718.0
2023,Cataluña,Barcelona,Caza Mayor,Corzo,4326.0
2023,Cataluña,Barcelona,Caza Mayor,Gamo,35.0
2023,Cataluña,Barcelona,Caza Mayor,Jabalí,24831.0
2023,Cataluña,Barcelona,Caza Mayor,Muflón,59.0
2023,Cataluña,Barcelona,Caza Mayor,Rebeco,134.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Acuáticas y anátidas,803.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Becada,6133.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Córvidos,3448.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Estornino,6878.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Faisán,8467.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Paloma,55150.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Perdiz,24890.0
2023,Cataluña,Barcelona,Caza Menor de Aves,Zorzal,24788.0
2023,Cataluña,Barcelona,Caza Menor de Mamíferos,Conejo,20655.0
2023,Cataluña,Barcelona,Caza Menor de Mamíferos,Liebre,1305.0
2023,Cataluña,Barcelona,Caza Menor de Mamíferos,Zorro,2070.0
2023,Cataluña,Gerona,Caza Mayor,Ciervo,672.0
2023,Cataluña,Gerona,Caza Mayor,Corzo,2222.0
2023,Cataluña,Gerona,Caza Mayor,Gamo,594.0
2023,Cataluña,Gerona,Caza Mayor,Jabalí,24606.0
2023,Cataluña,Gerona,Caza Mayor,Muflón,511.0
2023,Cataluña,Gerona,Caza Mayor,Rebeco,359.0
2023,Cataluña,Gerona,Caza Menor de Aves,Acuáticas y anátidas,4223.0
2023,Cataluña,Gerona,Caza Menor de Aves,Becada,5313.0
2023,Cataluña,Gerona,Caza Menor de Aves,Córvidos,1182.0
2023,Cataluña,Gerona,Caza Menor de Aves,Estornino,5531.0
2023,Cataluña,Gerona,Caza Menor de Aves,Faisán,3632.0
2023,Cataluña,Gerona,Caza Menor de Aves,Paloma,26915.0
2023,Cataluña,Gerona,Caza Menor de Aves,Perdiz,13712.0
2023,Cataluña,Gerona,Caza Menor de Aves,Zorzal,37374.0
2023,Cataluña,Gerona,Caza Menor de Mamíferos,Conejo,5543.0
2023,Cataluña,Gerona,Caza Menor de Mamíferos,Liebre,1299.0
2023,Cataluña,Gerona,Caza Menor de Mamíferos,Zorro,1148.0
2023,Cataluña,Lérida,Caza Mayor,Ciervo,2106.0
2023,Cataluña,Lérida,Caza Mayor,Corzo,3755.0
2023,Cataluña,Lérida,Caza Mayor,Gamo,965.0
2023,Cataluña,Lérida,Caza Mayor,Jabalí,13610.0
2023,Cataluña,Lérida,Caza Mayor,Muflón,210.0
2023,Cataluña,Lérida,Caza Mayor,Rebeco,294.0
2023,Cataluña,Lérida,Caza Menor de Aves,Acuáticas y anátidas,1508.0
2023,Cataluña,Lérida,Caza Menor de Aves,Becada,1931.0
2023,Cataluña,Lérida,Caza Menor de Aves,Córvidos,15347.0
2023,Cataluña,Lérida,Caza Menor de Aves,Estornino,24312.0
2023,Cataluña,Lérida,Caza Menor de Aves,Faisán,773.0
2023,Cataluña,Lérida,Caza Menor de Aves,Paloma,49395.0
2023,Cataluña,Lérida,Caza Menor de Aves,Perdiz,34369.0
2023,Cataluña,Lérida,Caza Menor de Aves,Zorzal,202966.0
2023,Cataluña,Lérida,Caza Menor de Mamíferos,Conejo,246909.0
2023,Cataluña,Lérida,Caza Menor de Mamíferos,Liebre,2039.0
2023,Cataluña,Lérida,Caza Menor de Mamíferos,Zorro,1659.0
2023,Cataluña,Tarragona,Caza Mayor,Cabra montés,5.0
2023,Cataluña,Tarragona,Caza Mayor,Corzo,1501.0
2023,Cataluña,Tarragona,Caza Mayor,Gamo,24.0
2023,Cataluña,Tarragona,Caza Mayor,Jabalí,7689.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Acuáticas y anátidas,44619.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Becada,1517.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Córvidos,6655.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Estornino,27811.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Faisán,1408.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Paloma,68357.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Perdiz,23068.0
2023,Cataluña,Tarragona,Caza Menor de Aves,Zorzal,206517.0
2023,Cataluña,Tarragona,Caza Menor de Mamíferos,Conejo,74149.0
2023,Cataluña,Tarragona,Caza Menor de Mamíferos,Liebre,673.0
2023,Cataluña,Tarragona,Caza Menor de Mamíferos,Zorro,1451.0
2023,Extremadura,Badajoz,Caza Mayor,Arruí,39.0
2023,Extremadura,Badajoz,Caza Mayor,Ciervo,9129.0
2023,Extremadura,Badajoz,Caza Mayor,Corzo,34.0
2023,Extremadura,Badajoz,Caza Mayor,Gamo,1578.0
2023,Extremadura,Badajoz,Caza Mayor,Jabalí,9685.0
2023,Extremadura,Badajoz,Caza Mayor,Muflón,846.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Acuáticas y anátidas,10347.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Avefría,1414.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Becada,1769.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Córvidos,7626.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Estornino,20950.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Faisán,17.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Paloma,83378.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,164236.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Zorzal,195556.0
2023,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,37056.0
2023,Extremadura,Badajoz,Caza Menor de Mamíferos,Liebre,13542.0
2023,Extremadura,Badajoz,Caza Menor de Mamíferos,Zorro,15787.0
2023,Extremadura,Cáceres,Caza Mayor,Cabra montés,227.0
2023,Extremadura,Cáceres,Caza Mayor,Ciervo,18927.0
2023,Extremadura,Cáceres,Caza Mayor,Corzo,360.0
2023,Extremadura,Cáceres,Caza Mayor,Gamo,1837.0
2023,Extremadura,Cáceres,Caza Mayor,Jabalí,16352.0
2023,Extremadura,Cáceres,Caza Mayor,Muflón,1334.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Acuáticas y anátidas,27917.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Avefría,1083.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Becada,2064.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Codorniz,20441.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Córvidos,1479.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Estornino,8393.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Faisán,982.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Paloma,54174.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,166767.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Tórtola común,345.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Zorzal,97370.0
2023,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,19217.0
2023,Extremadura,Cáceres,Caza Menor de Mamíferos,Liebre,11640.0
2023,Extremadura,Cáceres,Caza Menor de Mamíferos,Zorro,12929.0
2023,Galicia,La Coruña,Caza Mayor,Ciervo,126.0
2023,Galicia,La Coruña,Caza Mayor,Corzo,609.0
2023,Galicia,La Coruña,Caza Mayor,Jabalí,4014.0
2023,Galicia,La Coruña,Caza Menor de Aves,Becada,10665.0
2023,Galicia,La Coruña,Caza Menor de Aves,Faisán,5506.0
2023,Galicia,La Coruña,Caza Menor de Aves,Paloma,6828.0
2023,Galicia,La Coruña,Caza Menor de Aves,Perdiz,13114.0
2023,Galicia,La Coruña,Caza Menor de Aves,Otras Caza Menor de Aves,5897.0
2023,Galicia,La Coruña,Caza Menor de Mamíferos,Conejo,24735.0
2023,Galicia,La Coruña,Caza Menor de Mamíferos,Liebre,2052.0
2023,Galicia,La Coruña,Caza Menor de Mamíferos,Zorro,2365.0
2023,Galicia,Lugo,Caza Mayor,Ciervo,33.0
2023,Galicia,Lugo,Caza Mayor,Corzo,994.0
2023,Galicia,Lugo,Caza Mayor,Jabalí,6055.0
2023,Galicia,Lugo,Caza Menor de Aves,Acuáticas y anátidas,1007.0
2023,Galicia,Lugo,Caza Menor de Aves,Becada,4027.0
2023,Galicia,Lugo,Caza Menor de Aves,Faisán,732.0
2023,Galicia,Lugo,Caza Menor de Aves,Paloma,2922.0
2023,Galicia,Lugo,Caza Menor de Aves,Perdiz,8695.0
2023,Galicia,Lugo,Caza Menor de Aves,Zorzal,111.0
2023,Galicia,Lugo,Caza Menor de Aves,Varias especies,2165.0
2023,Galicia,Lugo,Caza Menor de Mamíferos,Conejo,4152.0
2023,Galicia,Lugo,Caza Menor de Mamíferos,Liebre,1965.0
2023,Galicia,Lugo,Caza Menor de Mamíferos,Zorro,3601.0
2023,Galicia,Orense,Caza Mayor,Cabra montés,9.0
2023,Galicia,Orense,Caza Mayor,Ciervo,112.0
2023,Galicia,Orense,Caza Mayor,Corzo,991.0
2023,Galicia,Orense,Caza Mayor,Jabalí,5560.0
2023,Galicia,Orense,Caza Menor de Aves,Becada,5125.0
2023,Galicia,Orense,Caza Menor de Aves,Faisán,70.0
2023,Galicia,Orense,Caza Menor de Aves,Paloma,4083.0
2023,Galicia,Orense,Caza Menor de Aves,Perdiz,7689.0
2023,Galicia,Orense,Caza Menor de Aves,Otras Caza Menor de Aves,745.0
2023,Galicia,Orense,Caza Menor de Mamíferos,Conejo,16979.0
2023,Galicia,Orense,Caza Menor de Mamíferos,Liebre,1726.0
2023,Galicia,Orense,Caza Menor de Mamíferos,Zorro,2681.0
2023,Galicia,Pontevedra,Caza Mayor,Corzo,128.0
2023,Galicia,Pontevedra,Caza Mayor,Jabalí,2361.0
2023,Galicia,Pontevedra,Caza Menor de Aves,Becada,2876.0
2023,Galicia,Pontevedra,Caza Menor de Aves,Faisán,2442.0
2023,Galicia,Pontevedra,Caza Menor de Aves,Paloma,3023.0
2023,Galicia,Pontevedra,Caza Menor de Aves,Perdiz,4790.0
2023,Galicia,Pontevedra,Caza Menor de Aves,Otras Caza Menor de Aves,1324.0
2023,Galicia,Pontevedra,Caza Menor de Mamíferos,Conejo,23107.0
2023,Galicia,Pontevedra,Caza Menor de Mamíferos,Liebre,279.0
2023,Galicia,Pontevedra,Caza Menor de Mamíferos,Zorro,2352.0
2023,La Rioja,La Rioja,Caza Mayor,Ciervo,2354.0
2023,La Rioja,La Rioja,Caza Mayor,Corzo,1023.0
2023,La Rioja,La Rioja,Caza Mayor,Jabalí,2987.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Acuáticas y anátidas,357.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Becada,1324.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Córvidos,313.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Estornino,1785.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Paloma,3848.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Perdiz,3217.0
2023,La Rioja,La Rioja,Caza Menor de Aves,Zorzal,69429.0
2023,La Rioja,La Rioja,Caza Menor de Mamíferos,Conejo,87466.0
2023,La Rioja,La Rioja,Caza Menor de Mamíferos,Liebre,745.0
2023,La Rioja,La Rioja,Caza Menor de Mamíferos,Zorro,432.0
2023,Madrid,Madrid,Caza Mayor,Cabra montés,197.0
2023,Madrid,Madrid,Caza Mayor,Ciervo,3214.0
2023,Madrid,Madrid,Caza Mayor,Corzo,749.0
2023,Madrid,Madrid,Caza Mayor,Gamo,5002.0
2023,Madrid,Madrid,Caza Mayor,Jabalí,9132.0
2023,Madrid,Madrid,Caza Mayor,Muflón,516.0
2023,Madrid,Madrid,Caza Menor de Aves,Becada,1054.0
2023,Madrid,Madrid,Caza Menor de Aves,Córvidos,17980.0
2023,Madrid,Madrid,Caza Menor de Aves,Estornino,4192.0
2023,Madrid,Madrid,Caza Menor de Aves,Faisán,2193.0
2023,Madrid,Madrid,Caza Menor de Aves,Paloma,229113.0
2023,Madrid,Madrid,Caza Menor de Aves,Perdiz,241981.0
2023,Madrid,Madrid,Caza Menor de Aves,Zorzal,48731.0
2023,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,458098.0
2023,Madrid,Madrid,Caza Menor de Mamíferos,Liebre,10912.0
2023,Madrid,Madrid,Caza Menor de Mamíferos,Zorro,5711.0
2023,Murcia,Murcia,Caza Mayor,Arruí,837.0
2023,Murcia,Murcia,Caza Mayor,Cabra montés,272.0
2023,Murcia,Murcia,Caza Mayor,Ciervo,188.0
2023,Murcia,Murcia,Caza Mayor,Gamo,134.0
2023,Murcia,Murcia,Caza Mayor,Jabalí,13944.0
2023,Murcia,Murcia,Caza Mayor,Muflón,171.0
2023,Murcia,Murcia,Caza Menor de Aves,Córvidos,5151.0
2023,Murcia,Murcia,Caza Menor de Aves,Estornino,7239.0
2023,Murcia,Murcia,Caza Menor de Aves,Faisán,1728.0
2023,Murcia,Murcia,Caza Menor de Aves,Paloma,45469.0
2023,Murcia,Murcia,Caza Menor de Aves,Perdiz,43779.0
2023,Murcia,Murcia,Caza Menor de Aves,Tórtola común,91.0
2023,Murcia,Murcia,Caza Menor de Aves,Otras Caza Menor de Aves,13877.0
2023,Murcia,Murcia,Caza Menor de Aves,Zorzal,24577.0
2023,Murcia,Murcia,Caza Menor de Mamíferos,Conejo,131395.0
2023,Murcia,Murcia,Caza Menor de Mamíferos,Liebre,2586.0
2023,Murcia,Murcia,Caza Menor de Mamíferos,Zorro,2986.0
2023,Navarra,Navarra,Caza Mayor,Ciervo,977.0
2023,Navarra,Navarra,Caza Mayor,Corzo,3689.0
2023,Navarra,Navarra,Caza Mayor,Gamo,5.0
2023,Navarra,Navarra,Caza Mayor,Jabalí,8756.0
2023,Navarra,Navarra,Caza Menor de Aves,Acuáticas y anátidas,2296.0
2023,Navarra,Navarra,Caza Menor de Aves,Becada,9938.0
2023,Navarra,Navarra,Caza Menor de Aves,Córvidos,1503.0
2023,Navarra,Navarra,Caza Menor de Aves,Faisán,3133.0
2023,Navarra,Navarra,Caza Menor de Aves,Paloma,29400.0
2023,Navarra,Navarra,Caza Menor de Aves,Perdiz,3638.0
2023,Navarra,Navarra,Caza Menor de Aves,Zorzal,197883.0
2023,Navarra,Navarra,Caza Menor de Mamíferos,Conejo,123301.0
2023,Navarra,Navarra,Caza Menor de Mamíferos,Liebre,597.0
2023,Navarra,Navarra,Caza Menor de Mamíferos,Zorro,2382.0
2023,País Vasco,Álava,Caza Mayor,Ciervo,247.0
2023,País Vasco,Álava,Caza Mayor,Corzo,789.0
2023,País Vasco,Álava,Caza Mayor,Jabalí,3028.0
2023,País Vasco,Álava,Caza Menor de Aves,Paloma,7424.0
2023,País Vasco,Álava,Caza Menor de Aves,Perdiz,862.0
2023,País Vasco,Álava,Caza Menor de Aves,Zorzal,19616.0
2023,País Vasco,Álava,Caza Menor de Mamíferos,Conejo,4195.0
2023,País Vasco,Álava,Caza Menor de Mamíferos,Liebre,416.0
2023,País Vasco,Álava,Caza Menor de Mamíferos,Zorro,210.0
2023,País Vasco,Vizcaya,Caza Mayor,Ciervo,112.0
2023,País Vasco,Vizcaya,Caza Mayor,Corzo,45.0
2023,País Vasco,Vizcaya,Caza Mayor,Jabalí,2191.0
2023,País Vasco,Vizcaya,Caza Menor de Aves,Becada,3564.0
2023,País Vasco,Vizcaya,Caza Menor de Aves,Faisán,119.0
2023,País Vasco,Vizcaya,Caza Menor de Aves,Paloma,612.0
2023,País Vasco,Vizcaya,Caza Menor de Aves,Perdiz,125.0
2023,País Vasco,Vizcaya,Caza Menor de Aves,Zorzal,6569.0
2023,País Vasco,Vizcaya,Caza Menor de Mamíferos,Conejo,5.0
2023,País Vasco,Vizcaya,Caza Menor de Mamíferos,Liebre,13.0
2023,País Vasco,Vizcaya,Caza Menor de Mamíferos,Zorro,66.0
2022,Andalucía,Almería,Caza Mayor,Cabra montés,294.0
2022,Andalucía,Almería,Caza Mayor,Ciervo,436.0
2022,Andalucía,Almería,Caza Mayor,Jabalí,4875.0
2022,Andalucía,Almería,Caza Menor de Aves,Acuáticas y anátidas,11.0
2022,Andalucía,Almería,Caza Menor de Aves,Codorniz,573.0
2022,Andalucía,Almería,Caza Menor de Aves,Córvidos,2323.0
2022,Andalucía,Almería,Caza Menor de Aves,Estornino,691.0
2022,Andalucía,Almería,Caza Menor de Aves,Paloma,16788.0
2022,Andalucía,Almería,Caza Menor de Aves,Perdiz,19419.0
2022,Andalucía,Almería,Caza Menor de Aves,Tórtola común,1049.0
2022,Andalucía,Almería,Caza Menor de Aves,Zorzal,18637.0
2022,Andalucía,Almería,Caza Menor de Mamíferos,Conejo,52245.0
2022,Andalucía,Almería,Caza Menor de Mamíferos,Liebre,2238.0
2022,Andalucía,Almería,Caza Menor de Mamíferos,Zorro,1315.0
2022,Andalucía,Cádiz,Caza Mayor,Cabra montés,287.0
2022,Andalucía,Cádiz,Caza Mayor,Ciervo,5804.0
2022,Andalucía,Cádiz,Caza Mayor,Corzo,1321.0
2022,Andalucía,Cádiz,Caza Mayor,Gamo,5014.0
2022,Andalucía,Cádiz,Caza Mayor,Jabalí,5876.0
2022,Andalucía,Cádiz,Caza Mayor,Muflón,626.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Acuáticas y anátidas,12906.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Avefría,838.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Becada,827.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Codorniz,8053.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Córvidos,4316.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Estornino,4407.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Faisán,1761.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Paloma,88774.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,50398.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Tórtola común,622.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Otras Caza Menor de Aves,183.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Zorzal,269363.0
2022,Andalucía,Cádiz,Caza Menor de Mamíferos,Conejo,178900.0
2022,Andalucía,Cádiz,Caza Menor de Mamíferos,Liebre,3816.0
2022,Andalucía,Cádiz,Caza Menor de Mamíferos,Zorro,6535.0
2022,Andalucía,Córdoba,Caza Mayor,Cabra montés,10.0
2022,Andalucía,Córdoba,Caza Mayor,Ciervo,7871.02
2022,Andalucía,Córdoba,Caza Mayor,Corzo,17.0
2022,Andalucía,Córdoba,Caza Mayor,Gamo,1643.0
2022,Andalucía,Córdoba,Caza Mayor,Jabalí,12126.0
2022,Andalucía,Córdoba,Caza Mayor,Muflón,1598.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Acuáticas y anátidas,3002.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Avefría,436.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Becada,224.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Codorniz,9744.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Córvidos,14634.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Estornino,4977.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Paloma,200970.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,49942.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Tórtola común,2893.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Otras Caza Menor de Aves,1020.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Zorzal,311532.0
2022,Andalucía,Córdoba,Caza Menor de Mamíferos,Conejo,139421.0
2022,Andalucía,Córdoba,Caza Menor de Mamíferos,Liebre,15484.0
2022,Andalucía,Córdoba,Caza Menor de Mamíferos,Zorro,13555.0
